id,title,release_date,overview,genres,keywords,cast,directors,writers,spoken_languages,streaming_platforms,rating,vote_count,popularity,runtime,poster_url
505432,Oru Adaar Love,2019-02-14,"Roshan has a crush on Priya, his classmate. His friends pull out all stops to help him. Will Roshan find his true love?","['Romance', 'Comedy']",[],"['Roshan Abdul Rahoof', 'Priya Prakash Varrier', 'Noorin Shereef', 'Dilrupa Aswad Alqamar', 'Siyadh Shajahan']",['Omar Lulu'],"['Omar Lulu', 'Omar Lulu', 'Sarang Jayaprakash']",['Malayalam'],['Sun Nxt'],5.5,15,0.4643,145,https://image.tmdb.org/t/p/w500/hf7Lxc4bPSn5MsHBfvfZKRjOSv5.jpg
923035,Chaaver,2023-09-22,It chronicles the tale of two competing gangs that are constantly at odds with one another in the Kerala area.,"['Thriller', 'Action', 'Crime']",[],"['Kunchacko Boban', 'Antony Varghese', 'Arjun Ashokan', 'Manoj K U', 'Anuroop P']",['Tinu Pappachan'],['Joy Mathew'],['Malayalam'],['VI movies and tv'],5.0,5,0.5026,128,https://image.tmdb.org/t/p/w500/jtKAARhtxOyAwqibPxfNexWkIWO.jpg
876845,Nanpakal Nerathu Mayakkam,2023-01-19,"A group of Malayali travellers, returning to Kerala by bus after their visit to Velankanni, all doze off in a lazy nap after lunch. One of the travelers, James, stops the bus in a village in Tamil Nadu. He starts behaving like a native of the place and speaking in Tamil, confusing his fellow passengers and the villagers alike. He walks amidst faith, delusion, dream and trance, followed by others.","['Comedy', 'Drama', 'Fantasy']",[],"['Mammootty', ""'Poo' Ram"", 'Ashokan', 'Ramya Suvi', 'Ramya Pandian']",['Lijo Jose Pellissery'],"['S. Hareesh', 'Lijo Jose Pellissery']","['Malayalam', 'Tamil']",['Netflix'],7.0,31,0.5054,107,https://image.tmdb.org/t/p/w500/29lETTae7slJPteKkLt6Rdu5g7y.jpg
872028,Alone,2023-01-26,"During the pandemic lock-down, A motivational speaker named Kalidas moves into the thirteenth floor of an apartment in Kochi. Soon Kalidas begins to observe supernatural elements around him and he decides to investigate.","['Thriller', 'Mystery']",[],"['Mohanlal', 'Manju Warrier', 'Renji Panicker', 'Siddique', 'Nandhu']",['Shaji Kailas'],['Rajesh Jayaraman'],['Malayalam'],['JioHotstar'],3.1,9,0.4969,122,https://image.tmdb.org/t/p/w500/1YoSk9SH4zW1piVORvHp0VLs4MM.jpg
361376,Jilebi,2015-07-31,"Sreekuttan, a farmer whose life is confined to his farm and crops, struggles when his city-bred and tech-savvy nephew and niece come to stay with him.","['Family', 'Comedy']","['travel', 'school', 'visit']","['Jayasurya', 'Remya Nambeesan', 'Vijayaraghavan', 'Shari', 'KPAC Lalitha']",['Arun Shekhar'],['Arun Shekhar'],['Malayalam'],"['Sun Nxt', 'VI movies and tv']",4.7,6,0.5357,134,https://image.tmdb.org/t/p/w500/sUOaynBVnWH0o3JTK5FGsKR3nS9.jpg
1112202,Antony,2023-12-01,"Antony is a ruthless gangster in a town and has a close-knit group, which includes Ann Maria, a college student trained in MMA. Maria and Antony soon get into trouble due to unforeseen circumstances and they set out to solve the issues in violent ways","['Thriller', 'Action', 'Adventure']",[],"['Joju George', 'Kalyani Priyadarshan', 'Nyla Usha', 'Chemban Vinod Jose', 'Asha Sarath']",['Joshiy'],['Rajesh Varma'],['Malayalam'],"['Amazon Prime Video', 'Amazon Prime Video with Ads']",5.4,5,0.5283,145,https://image.tmdb.org/t/p/w500/vzDLiiQ7Yyux1Rx1OlAru78hWxc.jpg
435038,The Painted House,2015-12-04,An old and lonely writer's life is turned around when a young woman comes into his life and one day a uninvited guest comes and makes things more complicated.,"['Drama', 'Mystery']",[],"['K Kaladharan', 'Neha Mahajan', 'Akram Mohammed']","['Santosh Babusenan', 'Satish Babusenan']","['Santosh Babusenan', 'Satish Babusenan']",['Malayalam'],[],3.6,9,0.426,101,https://image.tmdb.org/t/p/w500/milQQcApBicb9x4ishCMA5zYz8c.jpg
1580580,Page,2025-11-14,John Paul is a leading Motivational Speaker who leads peaceful family life with his wife and two children. One day John met a man in his fearful dream. Ironically his son met that same man in real life.The real story begins with that twist.,[],[],"['Bibin George', 'Anusree Nair', 'Arun Ashok', 'Saju Navodaya', 'Seema G Nair']",['Dr.Anish Urumbil'],['Dr.Anish Urumbil'],['Malayalam'],[],0.0,0,0.5263,0,
620271,Porinju Mariam Jose,2019-08-23,Kattalan Porinju and Jose are friends as thick as thieves. Mariyam and Porinju have an unrequited love story that has Jose invested in fulfilling. Chaos ensues when a skirmish pulls in all three of them in a series of violent outbursts.,"['Action', 'Comedy', 'Crime']",[],"['Joju George', 'Nyla Usha', 'Chemban Vinod Jose', 'Vijayaraghavan', 'Rahul Madhav']",['Joshiy'],"['Abhilash N. Chandran', 'Abhilash N. Chandran']",['Malayalam'],[],6.5,26,0.3932,150,https://image.tmdb.org/t/p/w500/dMkoC0lDtXMTst6DuNDGZE7MhxL.jpg
1277180,Bad Boyz,2024-09-13,A man turns to violence to win the affection of his childhood crush and unwittingly becomes involved with a criminal gang.,"['Action', 'Comedy', 'Crime']",[],"['Rahman', 'Anson Paul', 'Senthil Krishna Rajamani', 'Bibin George', 'Sheelu Abraham']",['Omar Lulu'],"['Sarang Jayaprakash', 'Omar Lulu']",['Malayalam'],"['Amazon Prime Video', 'ManoramaMax', 'Amazon Prime Video with Ads']",3.0,2,0.4385,148,https://image.tmdb.org/t/p/w500/bwVv1ZhaI4yiE1FLd7ZGD7pdzcd.jpg
950284,Rorschach,2022-10-07,"When Luke Antony's wife goes missing, he sets off to search for her and stumbles upon the Balan family. However, terrorising events start occurring as Luke grows closer to them.","['Thriller', 'Mystery']",[],"['Mammootty', 'Grace Antony', 'Sharafudheen', 'Asif Ali', 'Jagadish']",['Nissam Basheer'],['Sameer Abdul'],['Malayalam'],['JioHotstar'],6.8,31,0.4917,150,https://image.tmdb.org/t/p/w500/cBShNRU8l6fMBPkjG5KBrGqXnwe.jpg
803391,Bhramam,2021-10-07,"A pianist pretends to be blind for inspiration, witnesses a murder. He suddenly finds himself in a blind spot with the victim's wife, the murderer. During this ordeal, he loses his eyesight for real. Will his girlfriend believe him?","['Thriller', 'Comedy']",[],"['Prithviraj Sukumaran', 'Mamta Mohandas', 'Unni Mukundan', 'Raashii Khanna', 'Shankar']",['Ravi K. Chandran'],[],['Malayalam'],"['Amazon Prime Video', 'Amazon Prime Video with Ads']",5.0,8,0.4951,152,https://image.tmdb.org/t/p/w500/isdPM4fgP10qv1VzF0HBo6Zv0I3.jpg
507943,She,2019-09-20,Olu is the tale of a girl who gets gang raped and sunk to the bottom of the backwaters where she can mysteriously survive and live for the next nine months -until she delivers her ‘baby from rape’.,['Fantasy'],"['pregnancy', 'artist', 'full moon', 'gang rape', 'underwater']","['Shane Nigam', 'Esther Anil', 'Radhika', 'Indrans', 'Kani Kusruti']",['Shaji N. Karun'],['T. D. Ramakrishnan'],['Malayalam'],[],5.7,3,0.5214,109,https://image.tmdb.org/t/p/w500/fsyFyz00flN9CG01L2eiziwn65J.jpg
1177224,Bougainvillea,2024-10-17,A family entangled in a police investigation surrounding the mysterious disappearance of tourists in Kerala.,"['Mystery', 'Thriller']",[],"['Jyothirmayi', 'Kunchacko Boban', 'Fahadh Faasil', 'Srindaa', 'Sharafudheen']",['Amal Neerad'],"['Lajo Jose', 'Amal Neerad']","['Malayalam', 'Tamil']","['Sony Liv', 'VI movies and tv']",6.525,20,0.5331,138,https://image.tmdb.org/t/p/w500/lH5bWsODh1QU6aia1ZpaC79kq2j.jpg
599029,An International Local Story,2019-03-01,"Rahul, a young doctor, loves to hang out with his friends. However, his family fixes his marriage without his consent, leading to a series of hilarious incidents.",['Comedy'],[],"['Rahul Madhav', 'Harisree Ashokan', 'Dharmajan Bolgatty', 'Tini Tom', 'Manoj K Jayan']",['Harisree Ashokan'],[],['Malayalam'],['Zee5'],5.0,2,0.5286,123,https://image.tmdb.org/t/p/w500/9FjxaDi0ZJLeAQdIyhzDZHkN0iA.jpg
332827,Ennum Eppozhum,2015-03-27,"Vineeth, a senior reporter, tries to interview Deepa, a junior family court lawyer for the new edition of a magazine. However, the interview seems impossible due to Deepa's hectic schedule.","['Drama', 'Family']","['photographer', 'interview', 'lawyer', 'divorce']","['Mohanlal', 'Manju Warrier', 'Innocent', 'Jacob Gregory', 'Reenu Mathews']",['Sathyan Anthikad'],['Ranjan Pramod'],['Malayalam'],[],5.7,13,0.3927,147,https://image.tmdb.org/t/p/w500/rllkh49SNQpm5g3wJJxwYckykEs.jpg
569113,Ganagandharvan,2019-09-01,An aspiring singer leading a normal life has his life changed when he unexpectedly gets dragged into a police case involving three women.,"['Comedy', 'Family', 'Drama']",[],"['Mammootty', 'Vandhitha Manoharan', 'Athulya Chandra', 'Santhi Mayadevi', 'Mohan Jose']",['Ramesh Pisharody'],"['Ramesh Pisharody', 'Ramesh Pisharody', 'Hari P Nair', 'Hari P Nair']",['Malayalam'],['Eros Now Select Apple TV Channel'],5.5,8,0.3418,139,https://image.tmdb.org/t/p/w500/jQLjwkNUmqjwDFcFv9ClhzajtLq.jpg
791779,Joji,2021-04-07,"Joji, an engineering dropout and the youngest son of a rich family lives with his aspirations of becoming super wealthy. Driven by greed and blind ambition, he decides to execute his plans following an unexpected event in the family.","['Drama', 'Crime']",['macbeth'],"['Fahadh Faasil', 'Baburaj', 'P N Sunny', 'Unnimaya Prasad', 'Basil Joseph']",['Dileesh Pothan'],['Syam Pushkaran'],['Malayalam'],"['Amazon Prime Video', 'Amazon Prime Video with Ads']",7.508,64,0.5242,113,https://image.tmdb.org/t/p/w500/iXAUPTb8XNSf5B4zyUAEajz2vFu.jpg
961237,Otta,2023-10-27,"Otta is the thrilling saga of two young men and their unexpected journey towards an unforeseen future. Amidst the tumultuous relationship with their parents, Hari and Ben embark on a personal journey where actions and reactions spiral out of control.",['Drama'],[],"['Asif Ali', 'Arjun Ashokan', 'Sathyaraj', 'Divya Dutta', 'Rohini']",['Resul Pookutty'],"['Kiran Prabhakar', 'Hariharan S']",['Malayalam'],[],0.0,0,0.4841,147,https://image.tmdb.org/t/p/w500/dVpulXqZPQxJoElqiyHwhDGtFTW.jpg
1149783,Oru Jaathi Jaathakam,2025-01-31,"When a girl, supposedly an expert in palmistry, requests Jayesh to display his hand, he eagerly obliges. But when she tells him that this will be the worst time of his life, it surprises him.","['Comedy', 'Romance']",[],"['Vineeth Sreenivasan', 'Nikhila Vimal', 'Mridul Nair', 'Babu Antony', 'P. P. Kunhikrishnan']",['M. Mohanan'],"['Rakesh Mantodi', 'Sharesh Malayenkandy']",['Malayalam'],"['Amazon Prime Video', 'ManoramaMax', 'ManoramaMAX Amazon Channel', 'Amazon Prime Video with Ads']",6.5,6,0.5142,122,https://image.tmdb.org/t/p/w500/hELYemcQscoLRRTwml4BK9uYxAy.jpg
411053,Annmariya Kalippilaanu,2016-08-05,"2016 Indian Malayalam childrens film directed by Midhun Manuel Thomas and written by Thomas and John Manthrichal. Produced by Alice George under the banner of Goodwill Entertainments, the film stars Baby Sara, Sunny Wayne, and Aju Varghese.","['Drama', 'Family']","['sports', 'angel', 'medal', 'teacher', 'school', 'divorce', 'goon']","['Sara Arjun', 'Sunny Wayne', 'Aju Varghese', 'John Kaippallil', 'Leona Lishoy']",['Midhun Manuel Thomas'],"['Midhun Manuel Thomas', 'Midhun Manuel Thomas', 'John Manthrickal']",['Malayalam'],['Sun Nxt'],7.0,24,0.5284,127,https://image.tmdb.org/t/p/w500/w4o6dIXEZezhraniK2tUFontWbo.jpg
468848,Njandukalude Naattil Oridavela,2017-09-01,"Sheela Chacko's leads a regular life as a mother, wife and a college lecturer. All this turns around when she learns about a serious affliction facing her. The comedy-drama carries on about how her insecure husband and her three children react to the enfolding situation.","['Family', 'Drama', 'Comedy']","['marriage', 'family relationships', 'cancer', 'family', 'cancer treatment']","['Nivin Pauly', 'Shanthi Krishna', 'Lal', 'Aishwarya Lekshmi', 'Ahaana Krishna']",['Althaf Salim'],"['George Kora', 'Althaf Salim']",['Malayalam'],['VI movies and tv'],6.8,23,0.5159,131,https://image.tmdb.org/t/p/w500/pyoFRpWQgwWy7Oz13T81tkrFKMD.jpg
384300,Jo and the Boy,2015-12-24,Jo resigns from her job to pursue her childhood dream of becoming a successful animator. Her dream comes true when she meets an innovative boy who inspires her to create a cartoon character.,['Drama'],"['artificial intelligence (a.i.)', 'photographer']","['Manju Warrier', 'Sanoop Santhosh', 'Lalu Alex', 'Kalaranjini', 'Sudheer Karamana']",['Rojin Thomas'],['Rojin Thomas'],['Malayalam'],"['Sun Nxt', 'VI movies and tv']",3.5,3,0.3816,157,https://image.tmdb.org/t/p/w500/aAVRAlgqEzFN2TTuNzZTYhzzzXD.jpg
564177,Njan Prakashan,2018-12-21,"Pining for a lavish life abroad, a lazy but lovable guy next door crafts a scam to avoid a career in nursing and find a wealthy spouse to secure a visa.",['Comedy'],[],"['Fahadh Faasil', 'Devika Sanjay', 'Sreenivasan', 'Nikhila Vimal', 'Anju Kurian']",['Sathyan Anthikad'],['Sreenivasan'],"['German', 'Malayalam']","['ManoramaMax', 'ManoramaMAX Amazon Channel']",6.9,53,0.409,131,https://image.tmdb.org/t/p/w500/cCgltVXS9pnhuwEsN8saOFeievO.jpg
492339,Aakasha Mittayee,2017-10-21,"A father-son movie that travels through the life of three families, especially about a father who nurtures and raises his son as a good human being in the society. The movie also deals with which present-day issues of the school students in the society and other teenager problems. It is a very soothing family entertainer that tries to convey many beautiful messages.","['Family', 'Comedy']",['remake'],"['Jayaram', 'Iniya', 'Kalabhavan Shajon', 'Sarayu Mohan', 'Irshad']","['Samuthirakani', 'Padmakumar M']",[],['Malayalam'],"['Sun Nxt', 'VI movies and tv']",6.0,3,0.4301,137,https://image.tmdb.org/t/p/w500/yB7UJ8iMlyHEKCNJsHYDOGgWUDm.jpg
461942,Role Models,2017-06-25,"Gowtham is a geeky loner with hardly any social connections, though he was a jovial guy while at college. His parents, being worried about his extreme changes, attempt to bring back his old self with the help of Gowtham’s friends from college days.",['Comedy'],"['school friend', 'goa', 'anti-social', 'parenting', 'psychiatrist', 'sea adventure', 'helping']","['Fahadh Faasil', 'Namitha Pramod', 'Vinayakan', 'Vinay Forrt', 'Sharafudheen']",['Raffi'],['Raffi'],['Malayalam'],['VI movies and tv'],4.8,18,0.3629,132,https://image.tmdb.org/t/p/w500/3LJzZhLjuicTwC0eoySn5eCvmkd.jpg
450045,Sakhavu,2017-04-14,"Comrade Krishna Kumar wants to make it big in politics but lacks the ideals a sakhavu should possess. He is ruthless enough to even get rid of friends who might be possible hurdles on his way up. His paths cross with that of a veteran comrade, sakhavu Krishnan and the film depicts how his life influences Krishna Kumar.",['Drama'],"['politician', 'communism']","['Nivin Pauly', 'Aishwarya Rajesh', 'Aparna Gopinath', 'Sreenivasan', 'Gayathri Suresh']",['Sidhartha Siva'],"['Sidhartha Siva', 'Sidhartha Siva']",['Malayalam'],[],4.9,19,0.3673,163,https://image.tmdb.org/t/p/w500/orvGUwvIGtd65BeE1haFqvrGRvS.jpg
816586,Malayankunju,2022-07-22,Anikkuttan is an ill-tempered electronics technician who leads a quiet life with his mother. His daily routines are disrupted when his next door neighbour's new born baby stirs up undesirable memories from his past. What will happen next?,"['Thriller', 'Drama']",[],"['Fahadh Faasil', 'Rajisha Vijayan', 'Jaffer Idukki', 'Indrans', 'Arjun Ashokan']",['Sajimon Prabhakar'],"['Mahesh Narayanan', 'Mahesh Narayanan']",['Malayalam'],"['Amazon Prime Video', 'Amazon Prime Video with Ads']",5.636,22,0.4666,112,https://image.tmdb.org/t/p/w500/qgrpQbOpHCi8wSVY4A6vweSTD0Y.jpg
835761,Pathonpatham Noottandu,2022-09-08,"Arattupuzha Velayudha Panicker, a 19th century fiery social reformer and his unswerving fight against the dominant caste oppressions by the upper classes.","['History', 'Action', 'Drama']",['based on true story'],"['Siju Wilson', 'Kayadu Lohar', 'Chemban Vinod Jose', 'Anoop Menon', 'Sudev Nair']",['Vinayan'],['Vinayan'],['Malayalam'],"['Amazon Prime Video', 'Amazon Prime Video with Ads']",5.0,12,0.457,156,https://image.tmdb.org/t/p/w500/tL1pf85mtn1SEHODLetoHRGdxnN.jpg
640052,Helen,2019-11-15,An ordinary suburban girl faces the biggest battle of her life when her sudden disappearance for a brief period leads to a desperate search by her loved ones.,"['Drama', 'Thriller', 'Family']","['romance', 'care', 'smile', ""daddy's girl""]","['Anna Ben', 'Lal', 'Noble Babu Thomas', 'Aju Varghese', 'Rony David Raj']",['Mathukutty Xavier'],"['Alfred Kurian Joseph', 'Mathukutty Xavier', 'Noble Babu Thomas']",['Malayalam'],[],7.5,52,0.4608,117,https://image.tmdb.org/t/p/w500/166Gz2EQFwvGEyWU1sDtxOiGVAE.jpg
932263,Rajni,2023-12-08,"Siblings Naveen and Gowri find themselves entangled in a web of chaos and danger with a looming life threat, the story unravels a mysterious quest to uncover the enigmatic identity of Rajni.","['Thriller', 'Action']",[],"['Kalidas Jayaram', 'Namitha Pramod', 'Saiju Kurup', 'Ashwin Kumar', 'Reba Monica John']",['Vinil Scariah Varghese'],['Vinil Scariah Varghese'],"['Malayalam', 'Tamil']",[],5.7,3,0.39,120,https://image.tmdb.org/t/p/w500/rk0ZrneTX8vvHIb5KrOlOBsbKSb.jpg
409398,Kismath,2016-07-29,"Irfan, a young Muslim boy, falls in love with a Hindu girl, Anita who is much older than him. However, when their families oppose their relationship, the duo seeks help from the police.","['Romance', 'Drama']","['muslim', 'hindu', 'ponnani']","['Shane Nigam', 'Shruthy Menon', 'Vinay Forrt', 'Alencier Ley Lopez', 'P Balachandran']",['Shanavas K Bavakkutty'],"['Shanavas K Bavakkutty', 'Shanavas K Bavakkutty']",['Malayalam'],"['ManoramaMax', 'ManoramaMAX Amazon Channel']",7.5,8,0.354,102,https://image.tmdb.org/t/p/w500/47qFy6upNIvVNtmC7IZjHS8Jiy0.jpg
378970,Rajamma @ Yahoo,2015-11-20,"Two brothers – Michel Rajamma, known as Rajamma and Vishnu Yohannan, known as Yahoo. They are born to the inter-caste couple Yohannan and Rajamma, who fell in love during their college days. After the sudden demise of their parents, they live alone in their ancestral property, a bungalow. After leading a carefree life, the duo plans to rent out their bungalow to different families.","['Comedy', 'Drama']","['sibling relationship', 'house', 'rent']","['Kunchacko Boban', 'Asif Ali', 'Nikki Galrani', 'Anusree Nair', 'Renji Panicker']",['Reghu Rama Varma'],['M. Sindhuraj'],['Malayalam'],['Sun Nxt'],4.7,8,0.4564,137,https://image.tmdb.org/t/p/w500/9ZmPAmqgvkh7RjLd0kIWN5KSleu.jpg
1318735,Mr and Mrs Bachelor,2025-05-23,"Stephy, a bride-to-be, escapes from her wedding and meets Siddhu, a carefree bachelor in his 40s. The film follows their spontaneous journey together filled with humorous and emotional moments.","['Comedy', 'Drama']",[],"['Indrajith Sukumaran', 'Anaswara Rajan', 'Rosin Jolly', 'Biju Pappan', 'Rahul Madhav']",['Deepu Karunakaran'],['Arjun TS'],['Malayalam'],[],3.4,7,0.4693,118,https://image.tmdb.org/t/p/w500/bDlNY3BDP0Ki7c2XWwckOkCzZeG.jpg
863539,Gold,2022-12-01,"On discovering a mysterious truck filled with illegal gold, a young man consumed with greed hatches an egotistical plan to use the treasure to his own advantage.","['Comedy', 'Drama']",[],"['Prithviraj Sukumaran', 'Nayanthara', 'Mallika Sukumaran', 'Lalu Alex', 'Shammi Thilakan']",['Alphonse Puthren'],['Alphonse Puthren'],['Malayalam'],[],3.8,12,0.4012,165,https://image.tmdb.org/t/p/w500/jjTK3lngUc19t8IIqwvTGhZNUgB.jpg
458012,Moothon,2019-10-18,"A child from Lakshadweep sets off to Mumbai in pursuit of Akbar, an elder brother who left the island due to his sexual orientation.","['Crime', 'Drama']","['long lost relative', 'lgbt', 'woman director']","['Sanjana Dipu', 'Nivin Pauly', 'Dileesh Pothan', 'Roshan Mathew', 'Shashank Arora']",['Geethu Mohandas'],['Geethu Mohandas'],"['Hindi', 'Malayalam']","['Zee5', 'aha']",6.2,25,0.446,110,https://image.tmdb.org/t/p/w500/wyyHGE5uHgUFDUKDHzO6TGq6EJs.jpg
352291,Acha Dhin,2015-07-18,"Set in the backdrop of God's own country, Kerala, Acha Din is the story of a family from Jharkhand who is now settled in Ernakulam, the vibrant business hub of Kerala.","['Drama', 'Thriller']","['police', 'bomb', 'pregnancy', 'terrorism', 'terrorist group']","['Mammootty', 'Mansi Sharma', 'Renji Panicker', 'Kishore', 'Maniyanpilla Raju']",['G. Marthandan'],['A.C. Vijeesh'],"['Hindi', 'Malayalam']","['Amazon Prime Video', 'VI movies and tv', 'Amazon Prime Video with Ads']",2.4,8,0.333,108,https://image.tmdb.org/t/p/w500/dKZ6vFie7H5aLvdi9eskinSTbtF.jpg
958483,Anuragam,2023-05-05,"Anuragam is a film set in Kochi, India that explores the complexities of modern-day relationships through the lives of three couples. The story follows Mercy, a single mother and banker who is loved by her manager, Jose, but still grieving the loss of her husband. Meanwhile, popular music composer Shankar is preparing to enter a new relationship after his separation from his wife, Devika, a successful baker. Their daughter, Janani, and Mercy's son, Aswin, are classmates and friends, with their friendship potentially blossoming into romance. Music plays an important role in the film, which ultimately reminds viewers that love can happen at any age and make life worth living.","['Family', 'Drama']",[],"['Ashwin Jose', 'Gautham Vasudev Menon', 'Gouri G Kishan', 'Sheela', 'Lenaa']",['Shahad Nilambur'],['Ashwin Jose'],['Malayalam'],[],5.2,6,0.5032,141,https://image.tmdb.org/t/p/w500/n0TvQh5meQJaUwGXayG7A8EjYPT.jpg
656858,Driving Licence,2019-12-20,"A famous superstar needs to renew his driver's licence, and the motor vehicle inspector is a die-hard fan of his, but a series of misunderstandings causes a great deal of friction.","['Drama', 'Thriller', 'Comedy']","['misunderstanding', 'obsessed fan', 'superstar', 'male egos']","['Prithviraj Sukumaran', 'Suraj Venjaramoodu', 'Miya George', 'Deepti Sati', 'Adhish Praveen']",['Lal Jr.'],['Sachy'],['Malayalam'],"['Amazon Prime Video', 'Amazon Prime Video with Ads']",6.6,41,0.6273,135,https://image.tmdb.org/t/p/w500/gKfu7bU8zR2m8a57GNNFBpolTaR.jpg
387566,Darwinte Parinamam,2016-03-18,"Anil Anto, a TV operator moves to Kochi with his pregnant wife in order to start a new life. Here, post an unfortunate incident, Anil crosses paths with Darwin, a crime boss.","['Comedy', 'Drama']","['robbery', 'husband wife relationship', 'thief', 'revenge', 'pregnant woman', 'accident', 'abortion']","['Prithviraj Sukumaran', 'Chemban Vinod Jose', 'Chandini Sreedharan', 'Soubin Shahir', 'Balu Varghese']",['Jijo Antony'],"['Manoj Nair', 'Manoj Nair']",['Malayalam'],"['Sun Nxt', 'VI movies and tv']",5.3,12,0.44,150,https://image.tmdb.org/t/p/w500/f69O0iBhXWwowdv4ySEQ992XBuu.jpg
657595,Thrissur Pooram,2019-12-20,"Pullu Giri is trying to live a peaceful life forgetting his ruffian past in his hometown, Thrissur. However, he gets dragged into the affairs of the local goons and gangs after an incident, post which a ‘give and take’ drama with new baddies ensues.","['Action', 'Drama', 'Thriller']",[],"['Jayasurya', 'Swathi Reddy', 'Sabumon Abdusamad', 'Vijay Babu', 'Sudev Nair']",['Rajesh Mohanan'],['Ratheesh Vegha'],['Malayalam'],"['Amazon Prime Video', 'Amazon Prime Video with Ads']",3.5,13,0.3542,156,https://image.tmdb.org/t/p/w500/axJqOFCs8lFKXWT1snd4YyQ9G8T.jpg
1044787,Imbam,2023-10-27,"A young cartoonist forms unexpected connections at Shabdam Publishing House, where the elderly owner, Karunakaran, and proofreader Kathambari become integral parts of his creative journey.","['Romance', 'Drama']",[],"['Lalu Alex', 'Meera Vasudevan', 'Deepak Parambol', 'Darsana Sudarshan', 'Irshad']",['Sreejith Chandran'],['Sreejith Chandran'],['Malayalam'],"['Sun Nxt', 'ManoramaMax', 'ManoramaMAX Amazon Channel']",0.0,1,0.4855,122,https://image.tmdb.org/t/p/w500/8Ptlw418LpBY27m4854JzAKk09s.jpg
1308064,Daveed,2025-02-13,A celebrity bodyguard finds himself in trouble when he crosses an infamous boxer.,"['Action', 'Drama']",[],"['Antony Varghese', 'Mo Ismail', 'Vijayaraghavan', 'Mohammad Karaki', 'Lijomol Jose']",['Govind Vishnu'],"['Deepu Rajeevan', 'Govind Vishnu']",['Malayalam'],[],4.0,4,0.5696,137,https://image.tmdb.org/t/p/w500/5looJkc3Siu7HqR5farCebWRxQo.jpg
1270922,Vala: Story of a Bangle,2025-09-18,"Following their wedding, Purushu struggles to take an antique-style bangle off Sarla's wrist, as it leads to significant conflict and misunderstanding.",['Drama'],[],"['Lukman Avaran', 'Dhyan Sreenivasan', 'Raveena Ravi', 'Sheethal Joseph', 'Navas Vallikkunnu']",['Muhashin'],['Harshad'],['Malayalam'],"['Amazon Prime Video', 'Amazon Prime Video with Ads']",6.5,2,0.3837,132,https://image.tmdb.org/t/p/w500/m5KefviiDSpvlqlpomYR0kF3i3n.jpg
1392483,Sarkeet,2025-05-08,"In a distant land, Balu and Stephy struggle to balance work, parenting their spirited son with ADHD, and holding their relationship together. When a worn-out stranger enters their lives, a fleeting connection sparks unexpected change in just one day.","['Family', 'Drama', 'Comedy']",[],"['Asif Ali', 'Divya Prabha', 'Deepak Parambol', 'Orhan', 'Swathi Das Prabhu']",['Thamar K V'],['Thamar K V'],['Malayalam'],"['ManoramaMax', 'ManoramaMAX Amazon Channel']",5.0,2,0.6062,123,https://image.tmdb.org/t/p/w500/yruMwNKwObVwS8vbE3N6hriAdYB.jpg
386243,Style,2016-01-02,"Tom, a young auto mechanic falls in love with Diya whom he sees one day from the bus. The love got blossomed and at one point a psychopath named Edger came in to the life of this couple after an unfortunate accident. The incident lead to a scenario where Edger got humiliated and the movie is basically about the rivalry between Tom and Edger.","['Action', 'Thriller']","['love at first sight', 'gangster']","['Unni Mukundan', 'Tovino Thomas', 'Ilhan Layiq', 'Balu Varghese', 'Priya Kandwal']",['Binu S'],"['Dominic Arun', 'Dominic Arun', 'Anil Narayanan', 'Anil Narayanan']",['Malayalam'],['VI movies and tv'],7.0,10,0.3965,154,https://image.tmdb.org/t/p/w500/vFhcpb2OHg4mOK9r6nMEz4GDiM4.jpg
360648,Ennu Ninte Moideen,2015-09-18,"Children of two renowned families fall in love amidst orthodox surroundings. When their inter-religious relationship is opposed, the two lovers' situation is fraught with familial pressure, societal culture and blind arrogance.","['Drama', 'Romance']","['muslim', 'rain', 'hindu', 'past', 'based on true story', 'love', 'family']","['Prithviraj Sukumaran', 'Parvathy Thiruvothu', 'Tovino Thomas', 'Saikumar', 'Bala']",['R. S. Vimal'],['R. S. Vimal'],['Malayalam'],['VI movies and tv'],7.2,34,0.4031,167,https://image.tmdb.org/t/p/w500/9COT6zivEblc23Rajf2q4SvyhSk.jpg
1593963,Adinaasam Vellapokkam,2025-12-12,,['Comedy'],[],"['Shine Tom Chacko', 'Baiju Santhosh', 'Manju Pillai', 'Babu Antony', 'John Vijay']",['A J Varghese'],['A J Varghese'],['Malayalam'],[],0.0,0,0.6094,126,https://image.tmdb.org/t/p/w500/fpk5cPzQf1fpsxBRlWERVSbuJ3H.jpg
1589370,The Ride,2025-12-05,,"['Drama', 'Thriller']",[],"['Sudhi Koppa', 'Ann Sheetal', 'Harish Uthaman', 'Srikant Murali', 'Maala Parvathi']",['Riteesh Menon'],['Suhaas Shetty'],['Malayalam'],[],0.0,0,0.5664,100,https://image.tmdb.org/t/p/w500/Afu1QT5IaTr8vS0SAttU17WoWV0.jpg
